,Tag,Presence,Count,Median,Mean,Std,Min,Max,Classification
183,Eye,False,517.0,225965.0,335707.2185686654,319989.0145242583,15445.0,2594701.0,none
184,Eyebrow,True,20.0,564540.5,554614.2,304741.6725835351,183402.0,1161180.0,greater
185,Eyebrow,False,505.0,223938.0,328745.63564356434,318504.8848481244,15445.0,2594701.0,greater
186,Eyelash,True,13.0,593486.0,577766.1538461539,395483.3790658056,95971.0,1315442.0,none
187,Eyelash,False,512.0,226274.5,331245.83984375,316620.625596701,15445.0,2594701.0,none
188,Eyewear,True,19.0,217698.0,326310.5789473684,328375.651193757,16194.0,1123941.0,none
189,Eyewear,False,506.0,226893.5,337764.6818181818,320677.05033003504,15445.0,2594701.0,none
190,Facade,True,1.0,155904.0,155904.0,,155904.0,155904.0,none
191,Facade,False,524.0,226893.5,337696.4236641221,320853.9673978441,15445.0,2594701.0,none
192,Face,True,23.0,203463.0,282260.47826086957,273866.1195904553,32555.0,1107530.0,none
193,Face,False,502.0,227313.0,339874.1812749004,322636.80479322665,15445.0,2594701.0,none
194,Facial expression,True,64.0,264096.5,357021.1875,289748.44770264305,16194.0,1150003.0,none
195,Facial expression,False,461.0,226584.0,334619.24945770064,324898.2844338808,15445.0,2594701.0,none
196,Facial hair,True,25.0,252155.0,368743.24,368765.7809692443,45556.0,1685596.0,none
197,Facial hair,False,500.0,226627.5,335780.498,318390.3026344951,15445.0,2594701.0,none
198,Fan,True,88.0,243513.0,334999.3181818182,284884.83884192497,33837.0,1446238.0,none
199,Fan,False,437.0,225513.0,337823.54691075516,327672.3488534169,15445.0,2594701.0,none
200,Fashion,True,5.0,203463.0,260874.0,221665.1778708149,16194.0,516454.0,none
201,Fashion,False,520.0,226893.5,338085.5,321509.98782820255,15445.0,2594701.0,none
202,Fashion design,True,2.0,477778.5,477778.5,271492.9415297937,285804.0,669753.0,none
203,Fashion design,False,523.0,226671.0,336813.14149139577,320921.5281804291,15445.0,2594701.0,none
204,Feather,True,1.0,330869.0,330869.0,,330869.0,330869.0,none
205,Feather,False,524.0,226759.5,337362.5209923664,320952.1113556799,15445.0,2594701.0,none
206,Fedora,True,1.0,38285.0,38285.0,,38285.0,38285.0,none
207,Fedora,False,524.0,226893.5,337920.88740458013,320685.20167553046,15445.0,2594701.0,none
208,Felidae,True,1.0,182777.0,182777.0,,182777.0,182777.0,none
209,Felidae,False,524.0,226893.5,337645.1393129771,320880.92312528915,15445.0,2594701.0,none
210,Fence,True,1.0,259094.0,259094.0,,259094.0,259094.0,none
211,Fence,False,524.0,226759.5,337499.4961832061,320933.959700893,15445.0,2594701.0,none
212,Field house,True,2.0,173132.5,173132.5,59623.95089643088,130972.0,215293.0,none
213,Field house,False,523.0,226939.0,337978.13575525815,321087.4445659492,15445.0,2594701.0,none
214,Finger,True,16.0,556136.5,585128.6875,348482.6579839555,73079.0,1263326.0,greater
215,Finger,False,509.0,224591.0,329561.43614931236,316972.69808408903,15445.0,2594701.0,greater
216,Fixture,True,2.0,344608.5,344608.5,266868.4631808337,155904.0,533313.0,none
217,Fixture,False,523.0,226848.0,337322.395793499,321046.7863146965,15445.0,2594701.0,none
218,Flag,True,30.0,307631.5,358993.7,290545.6654668876,76042.0,1446238.0,none
219,Flag,False,495.0,224591.0,336038.4222222222,322601.4423797692,15445.0,2594701.0,none
220,Flash photography,True,6.0,360203.0,401733.3333333333,256232.19145506807,86393.0,792417.0,none
221,Flash photography,False,519.0,226671.0,336605.838150289,321437.9298267727,15445.0,2594701.0,none
222,Flat panel display,True,1.0,184326.0,184326.0,,184326.0,184326.0,none
223,Flat panel display,False,524.0,226893.5,337642.1832061069,320882.34540630924,15445.0,2594701.0,none
224,Flooring,True,1.0,273767.0,273767.0,,273767.0,273767.0,none
225,Flooring,False,524.0,226759.5,337471.49427480914,320940.1711361966,15445.0,2594701.0,none
226,Flowering plant,True,1.0,291714.0,291714.0,,291714.0,291714.0,none
227,Flowering plant,False,524.0,226759.5,337437.24427480914,320946.021186014,15445.0,2594701.0,none
228,Folk instrument,True,1.0,767727.0,767727.0,,767727.0,767727.0,none
229,Folk instrument,False,524.0,226759.5,336528.822519084,320398.97807439644,15445.0,2594701.0,none
230,Font,True,184.0,185191.5,268386.4402173913,247564.44402733748,15445.0,1406229.0,less
231,Font,False,341.0,250505.0,374562.24340175954,348574.3049687026,30580.0,2594701.0,less
232,Food,True,2.0,172710.5,172710.5,14236.18082562876,162644.0,182777.0,none
233,Food,False,523.0,226939.0,337979.7495219885,321096.6138547538,15445.0,2594701.0,none
234,Football,True,1.0,284498.0,284498.0,,284498.0,284498.0,none
235,Football,False,524.0,226759.5,337451.01526717556,320943.9001552991,15445.0,2594701.0,none
236,Footwear,True,6.0,419037.0,434462.0,394887.92834625876,44106.0,928684.0,none
237,Footwear,False,519.0,226848.0,336227.47206165706,319982.7640976587,15445.0,2594701.0,none
238,Forehead,True,86.0,253593.0,373342.11627906974,324250.91126640217,56795.0,1685596.0,none
239,Forehead,False,439.0,225965.0,330299.3348519362,319832.9710283143,15445.0,2594701.0,none
240,Formal wear,True,19.0,179349.0,329915.0,286899.92017523386,45729.0,1083336.0,none
241,Formal wear,False,506.0,227313.0,337629.337944664,322096.194236526,15445.0,2594701.0,none
242,Friendship,True,1.0,84377.0,84377.0,,84377.0,84377.0,none
243,Friendship,False,524.0,226893.5,337832.9255725191,320761.1924247207,15445.0,2594701.0,none
244,Fun,True,49.0,213084.0,316703.44897959183,312876.34858239535,32555.0,1446238.0,none
245,Fun,False,476.0,227267.5,339475.5483193277,321681.6712871213,15445.0,2594701.0,none
246,Furniture,True,3.0,620537.0,567891.0,230708.89507775812,315409.0,767727.0,none
247,Furniture,False,522.0,226627.5,336025.2049808429,320770.3961379857,15445.0,2594701.0,none
248,Gadget,True,3.0,110616.0,193410.33333333334,169490.16955662455,81231.0,388384.0,none
249,Gadget,False,522.0,226893.5,338177.3927203065,321209.4461977975,15445.0,2594701.0,none
250,Gas,True,3.0,232609.0,195996.66666666666,98419.82508790256,84518.0,270863.0,none
251,Gas,False,522.0,226759.5,338162.5287356322,321329.8514602384,15445.0,2594701.0,none
252,Gesture,True,207.0,257309.0,376420.08212560386,364202.38656904805,15445.0,2594701.0,none
253,Gesture,False,318.0,217650.5,311917.8396226415,286544.7958900021,16194.0,1934869.0,none
254,Glasses,True,41.0,190025.0,249191.1463414634,242719.18313233517,32555.0,1123941.0,none
255,Glasses,False,484.0,232412.0,344818.1673553719,325494.5500616903,15445.0,2594701.0,none
256,Glove,True,2.0,830516.5,830516.5,85907.10995313484,769771.0,891262.0,none
257,Glove,False,523.0,226671.0,335464.23900573613,319778.24165971513,15445.0,2594701.0,none
258,Goggles,True,8.0,373470.5,439244.75,379349.98040699266,37174.0,1123941.0,none
259,Goggles,False,517.0,226671.0,335773.44680851063,319831.34096540365,15445.0,2594701.0,none
260,Grass,True,13.0,179349.0,223102.0,158061.39383480078,28892.0,497574.0,none
261,Grass,False,512.0,226893.5,340250.984375,323267.967402391,15445.0,2594701.0,none
262,Green,True,24.0,197298.0,258289.83333333334,209819.5879921329,47343.0,961301.0,none
263,Green,False,501.0,228072.0,341137.4730538922,324667.98387845664,15445.0,2594701.0,none
264,Greeting,True,8.0,233300.5,323725.5,333898.66705206066,40182.0,1094263.0,none
265,Greeting,False,517.0,226848.0,337560.97872340423,320768.4590767104,15445.0,2594701.0,none
266,Grey,True,1.0,285804.0,285804.0,,285804.0,285804.0,none
267,Grey,False,524.0,226759.5,337448.5229007634,320944.30707016296,15445.0,2594701.0,none
268,Groundcover,True,2.0,187319.0,187319.0,147636.82484393925,82924.0,291714.0,none
269,Groundcover,False,523.0,226848.0,337923.88527724665,321059.72584254516,15445.0,2594701.0,none
270,Guitar accessory,True,1.0,87675.0,87675.0,,87675.0,87675.0,none
271,Guitar accessory,False,524.0,226893.5,337826.63167938933,320766.1426622107,15445.0,2594701.0,none
272,Hair,True,13.0,287394.0,346559.92307692306,227728.72921323942,32209.0,777056.0,none
273,Hair,False,512.0,226274.5,337116.310546875,322814.6510710572,15445.0,2594701.0,none
274,Hairstyle,True,10.0,365628.5,470359.5,390964.7278589634,32209.0,1086577.0,none
275,Hairstyle,False,515.0,226671.0,334767.4466019418,319040.31689301145,15445.0,2594701.0,none
276,Hand,True,40.0,278082.5,353517.525,299240.45009751513,37174.0,1263326.0,none
277,Hand,False,485.0,224591.0,336016.76082474226,322601.8969631641,15445.0,2594701.0,none
278,Handshake,True,2.0,208834.0,208834.0,106256.9360089025,133699.0,283969.0,none
279,Handshake,False,523.0,226848.0,337841.6099426386,321126.95847733656,15445.0,2594701.0,none
280,Handwriting,True,1.0,84518.0,84518.0,,84518.0,84518.0,none
281,Handwriting,False,524.0,226893.5,337832.6564885496,320761.40539395076,15445.0,2594701.0,none
282,Happy,True,128.0,181732.5,279557.625,254238.53685218564,15445.0,1228527.0,less
283,Happy,False,397.0,243181.0,355983.5113350126,337474.73553047143,16194.0,2594701.0,less
284,Hat,True,125.0,236483.0,306764.44,264913.19280593685,28892.0,1406229.0,none
285,Hat,False,400.0,225052.0,346908.1875,335900.1403157234,15445.0,2594701.0,none
286,Head,True,16.0,164829.0,303768.1875,291691.68228621554,32209.0,1107530.0,none
287,Head,False,509.0,226939.0,338405.77406679763,321718.85551283165,15445.0,2594701.0,none
288,Headgear,True,2.0,280724.0,280724.0,287498.30352195125,77432.0,484016.0,none
289,Headgear,False,523.0,226848.0,337566.6959847036,320993.7696053931,15445.0,2594701.0,none
290,Headphones,True,1.0,388384.0,388384.0,,388384.0,388384.0,none
